id,id_predmet,id_ucenik,ocena,datum,vrsta
649,1,53,5,2021-03-16,контролна вежба
650,1,53,4,2021-04-09,контролна вежба
651,1,54,2,2020-10-01,контролна вежба
652,1,54,3,2020-12-16,контролна вежба
653,1,54,2,2021-03-16,контролна вежба
654,1,54,4,2021-04-09,контролна вежба
655,1,55,3,2020-10-01,контролна вежба
656,1,55,3,2020-12-16,контролна вежба
657,1,55,3,2021-03-16,контролна вежба
658,1,55,4,2021-04-09,контролна вежба
659,1,56,4,2020-10-01,контролна вежба
660,1,56,3,2020-12-16,контролна вежба
661,1,56,5,2021-03-16,контролна вежба
662,1,56,4,2021-04-09,контролна вежба
663,1,57,4,2020-10-01,контролна вежба
664,1,57,5,2020-12-16,контролна вежба
665,1,57,5,2021-03-16,контролна вежба
666,1,57,5,2021-04-09,контролна вежба
667,1,58,3,2020-10-01,контролна вежба
668,1,58,5,2020-12-16,контролна вежба
669,1,58,5,2021-03-16,контролна вежба
670,1,58,3,2021-04-09,контролна вежба
671,1,59,5,2020-10-01,контролна вежба
672,1,59,4,2020-12-16,контролна вежба
673,1,59,4,2021-03-16,контролна вежба
674,1,59,4,2021-04-09,контролна вежба
675,1,60,5,2020-10-01,контролна вежба
676,1,60,5,2020-12-16,контролна вежба
677,1,60,5,2021-03-16,контролна вежба
678,1,60,5,2021-04-09,контролна вежба
679,1,61,2,2020-10-01,контролна вежба
680,1,61,3,2020-12-16,контролна вежба
681,1,61,1,2021-03-16,контролна вежба
682,1,61,2,2021-04-09,контролна вежба
683,1,62,5,2020-10-01,контролна вежба
684,1,62,4,2020-12-16,контролна вежба
685,1,62,5,2021-03-16,контролна вежба
686,1,62,5,2021-04-09,контролна вежба
687,1,63,2,2020-10-01,контролна вежба
688,1,63,4,2020-12-16,контролна вежба
689,1,63,4,2021-03-16,контролна вежба
690,1,63,4,2021-04-09,контролна вежба
691,1,64,2,2020-10-01,контролна вежба
692,1,64,2,2020-12-16,контролна вежба
693,1,64,2,2021-03-16,контролна вежба
694,1,64,3,2021-04-09,контролна вежба
695,1,65,3,2020-10-01,контролна вежба
696,1,65,2,2020-12-16,контролна вежба
697,1,65,3,2021-03-16,контролна вежба
698,1,65,3,2021-04-09,контролна вежба
699,1,66,4,2020-10-01,контролна вежба
700,1,66,3,2020-12-16,контролна вежба
701,1,66,2,2021-03-16,контролна вежба
702,1,66,3,2021-04-09,контролна вежба
703,1,67,3,2020-10-01,контролна вежба
704,1,67,2,2020-12-16,контролна вежба
705,1,67,3,2021-03-16,контролна вежба
706,1,67,1,2021-04-09,контролна вежба
707,1,68,1,2020-10-01,контролна вежба
708,1,68,1,2020-12-16,контролна вежба
709,1,68,3,2021-03-16,контролна вежба
710,1,68,1,2021-04-09,контролна вежба
711,1,69,1,2020-10-01,контролна вежба
712,1,69,1,2020-12-16,контролна вежба
713,1,69,2,2021-03-16,контролна вежба
714,1,69,2,2021-04-09,контролна вежба
715,1,70,3,2020-10-01,контролна вежба
716,1,70,2,2020-12-16,контролна вежба
717,1,70,2,2021-03-16,контролна вежба
718,1,70,1,2021-04-09,контролна вежба
719,1,71,4,2020-10-01,контролна вежба
720,1,71,3,2020-12-16,контролна вежба
721,1,71,3,2021-03-16,контролна вежба
722,1,71,4,2021-04-09,контролна вежба
723,1,72,4,2020-10-01,контролна вежба
724,1,72,4,2020-12-16,контролна вежба
725,1,72,5,2021-03-16,контролна вежба
726,1,72,4,2021-04-09,контролна вежба
727,1,73,2,2020-10-01,контролна вежба
728,1,73,4,2020-12-16,контролна вежба
729,1,73,4,2021-03-16,контролна вежба
730,1,73,4,2021-04-09,контролна вежба
731,1,74,5,2020-10-01,контролна вежба
732,1,74,5,2020-12-16,контролна вежба
733,1,74,4,2021-03-16,контролна вежба
734,1,74,3,2021-04-09,контролна вежба
735,1,75,1,2020-10-01,контролна вежба
736,1,75,3,2020-12-16,контролна вежба
737,1,75,2,2021-03-16,контролна вежба
738,1,75,2,2021-04-09,контролна вежба
739,1,76,4,2020-10-01,контролна вежба
740,1,76,3,2020-12-16,контролна вежба
741,1,76,2,2021-03-16,контролна вежба
742,1,76,3,2021-04-09,контролна вежба
743,1,77,4,2020-10-01,контролна вежба
744,1,77,4,2020-12-16,контролна вежба
745,1,77,4,2021-03-16,контролна вежба
746,1,77,5,2021-04-09,контролна вежба
747,1,78,4,2020-10-01,контролна вежба
748,1,78,4,2020-12-16,контролна вежба
749,1,78,3,2021-03-16,контролна вежба
750,1,78,4,2021-04-09,контролна вежба
751,1,79,4,2020-10-01,контролна вежба
752,1,79,3,2020-12-16,контролна вежба
753,1,79,3,2021-03-16,контролна вежба
754,1,79,3,2021-04-09,контролна вежба
755,1,80,4,2020-10-01,контролна вежба
756,1,80,5,2020-12-16,контролна вежба
757,1,80,3,2021-03-16,контролна вежба
758,1,80,4,2021-04-09,контролна вежба
759,1,81,2,2020-10-01,контролна вежба
760,1,81,2,2020-12-16,контролна вежба
761,1,81,3,2021-03-16,контролна вежба
762,1,81,1,2021-04-09,контролна вежба
763,1,82,3,2020-10-01,контролна вежба
764,1,82,2,2020-12-16,контролна вежба
765,1,82,2,2021-03-16,контролна вежба
766,1,82,4,2021-04-09,контролна вежба
767,1,83,3,2020-10-01,контролна вежба
768,1,83,3,2020-12-16,контролна вежба
769,1,83,4,2021-03-16,контролна вежба
770,1,83,3,2021-04-09,контролна вежба
771,1,84,5,2020-10-01,контролна вежба
772,1,84,5,2020-12-16,контролна вежба
773,1,84,4,2021-03-16,контролна вежба
774,1,84,4,2021-04-09,контролна вежба
775,1,85,5,2020-10-01,контролна вежба
776,1,85,4,2020-12-16,контролна вежба
777,1,85,4,2021-03-16,контролна вежба
778,1,85,5,2021-04-09,контролна вежба
779,1,86,4,2020-10-01,контролна вежба
780,1,86,4,2020-12-16,контролна вежба
781,1,86,3,2021-03-16,контролна вежба
782,1,86,5,2021-04-09,контролна вежба
783,1,87,5,2020-10-01,контролна вежба
784,1,87,5,2020-12-16,контролна вежба
785,1,87,4,2021-03-16,контролна вежба
786,1,87,5,2021-04-09,контролна вежба
787,1,88,3,2020-10-01,контролна вежба
788,1,88,2,2020-12-16,контролна вежба
789,1,88,2,2021-03-16,контролна вежба
790,1,88,3,2021-04-09,контролна вежба
791,1,89,3,2020-10-01,контролна вежба
792,1,89,3,2020-12-16,контролна вежба
793,1,89,2,2021-03-16,контролна вежба
794,1,89,4,2021-04-09,контролна вежба
795,1,90,4,2020-10-01,контролна вежба
796,1,90,4,2020-12-16,контролна вежба
797,1,90,4,2021-03-16,контролна вежба
798,1,90,5,2021-04-09,контролна вежба
799,1,91,1,2020-10-01,контролна вежба
800,1,91,1,2020-12-16,контролна вежба
801,1,91,3,2021-03-16,контролна вежба
802,1,91,2,2021-04-09,контролна вежба
803,1,92,3,2020-10-01,контролна вежба
804,1,92,4,2020-12-16,контролна вежба
805,1,92,3,2021-03-16,контролна вежба
806,1,92,3,2021-04-09,контролна вежба
807,1,93,5,2020-10-01,контролна вежба
808,1,93,5,2020-12-16,контролна вежба
809,1,93,3,2021-03-16,контролна вежба
810,1,93,5,2021-04-09,контролна вежба
811,1,94,4,2020-10-01,контролна вежба
812,1,94,5,2020-12-16,контролна вежба
813,1,94,4,2021-03-16,контролна вежба
814,1,94,5,2021-04-09,контролна вежба
815,1,95,4,2020-10-01,контролна вежба
816,1,95,4,2020-12-16,контролна вежба
817,1,95,4,2021-03-16,контролна вежба
818,1,95,3,2021-04-09,контролна вежба
819,1,96,5,2020-10-01,контролна вежба
820,1,96,4,2020-12-16,контролна вежба
821,1,96,4,2021-03-16,контролна вежба
822,1,96,5,2021-04-09,контролна вежба
823,2,1,4,2020-11-04,контролна вежба
824,2,1,3,2021-01-08,контролна вежба
825,2,1,3,2021-03-17,контролна вежба
826,2,1,4,2021-05-10,контролна вежба
827,2,2,5,2020-11-04,контролна вежба
828,2,2,5,2021-01-08,контролна вежба
829,2,2,4,2021-03-17,контролна вежба
830,2,2,4,2021-05-10,контролна вежба
831,2,3,5,2020-11-04,контролна вежба
832,2,3,4,2021-01-08,контролна вежба
833,2,3,3,2021-03-17,контролна вежба
834,2,3,4,2021-05-10,контролна вежба
835,2,6,2,2020-11-04,контролна вежба
836,2,6,2,2021-01-08,контролна вежба
837,2,6,3,2021-03-17,контролна вежба
838,2,6,2,2021-05-10,контролна вежба
839,2,7,2,2020-11-04,контролна вежба
840,2,7,4,2021-01-08,контролна вежба
841,2,7,4,2021-03-17,контролна вежба
842,2,7,3,2021-05-10,контролна вежба
843,2,12,5,2020-11-04,контролна вежба
844,2,12,3,2021-01-08,контролна вежба
845,2,12,3,2021-03-17,контролна вежба
846,2,12,4,2021-05-10,контролна вежба
847,2,13,5,2020-11-04,контролна вежба
848,2,13,5,2021-01-08,контролна вежба
849,2,13,4,2021-03-17,контролна вежба
850,2,13,4,2021-05-10,контролна вежба
851,2,14,4,2020-11-04,контролна вежба
852,2,14,5,2021-01-08,контролна вежба
853,2,14,3,2021-03-17,контролна вежба
854,2,14,3,2021-05-10,контролна вежба
855,2,15,5,2020-11-04,контролна вежба
856,2,15,5,2021-01-08,контролна вежба
857,2,15,4,2021-03-17,контролна вежба
858,2,15,4,2021-05-10,контролна вежба
859,2,16,4,2020-11-04,контролна вежба
860,2,16,3,2021-01-08,контролна вежба
861,2,16,2,2021-03-17,контролна вежба
862,2,16,2,2021-05-10,контролна вежба
863,2,17,2,2020-11-04,контролна вежба
864,2,17,2,2021-01-08,контролна вежба
865,2,17,3,2021-03-17,контролна вежба
866,2,17,4,2021-05-10,контролна вежба
867,2,18,3,2020-11-04,контролна вежба
