id,id_ucenik,datum,cas,status
776,117,2020-09-22,7,оправдан
777,107,2020-09-22,1,оправдан
778,107,2020-09-22,2,оправдан
779,107,2020-09-22,3,оправдан
780,107,2020-09-22,4,оправдан
781,107,2020-09-22,5,оправдан
782,107,2020-09-22,6,оправдан
783,107,2020-09-22,7,оправдан
784,269,2020-09-22,1,оправдан
785,269,2020-09-22,2,оправдан
786,269,2020-09-22,3,оправдан
787,269,2020-09-22,4,оправдан
788,269,2020-09-22,5,оправдан
789,269,2020-09-22,6,оправдан
790,269,2020-09-22,7,оправдан
791,52,2020-09-22,1,оправдан
792,52,2020-09-22,2,оправдан
793,52,2020-09-22,3,оправдан
794,52,2020-09-22,4,оправдан
795,52,2020-09-22,5,оправдан
796,52,2020-09-22,6,оправдан
797,52,2020-09-22,7,оправдан
798,62,2020-09-23,1,оправдан
799,62,2020-09-23,2,оправдан
800,62,2020-09-23,3,оправдан
801,62,2020-09-23,4,оправдан
802,62,2020-09-23,5,оправдан
803,62,2020-09-23,6,оправдан
804,62,2020-09-23,7,оправдан
805,25,2020-09-23,1,оправдан
806,25,2020-09-23,2,оправдан
807,25,2020-09-23,3,оправдан
808,25,2020-09-23,4,оправдан
809,25,2020-09-23,5,оправдан
810,25,2020-09-23,6,оправдан
811,25,2020-09-23,7,оправдан
812,192,2020-09-23,1,оправдан
813,192,2020-09-23,2,оправдан
814,192,2020-09-23,3,оправдан
815,192,2020-09-23,4,оправдан
816,192,2020-09-23,5,оправдан
817,192,2020-09-23,6,оправдан
818,192,2020-09-23,7,оправдан
819,138,2020-09-23,1,оправдан
820,138,2020-09-23,2,оправдан
821,138,2020-09-23,3,оправдан
822,138,2020-09-23,4,оправдан
823,138,2020-09-23,5,оправдан
824,138,2020-09-23,6,оправдан
825,138,2020-09-23,7,оправдан
826,285,2020-09-23,1,оправдан
827,285,2020-09-23,2,оправдан
828,285,2020-09-23,3,оправдан
829,285,2020-09-23,4,оправдан
830,285,2020-09-23,5,оправдан
831,285,2020-09-23,6,оправдан
832,285,2020-09-23,7,оправдан
833,301,2020-09-23,1,оправдан
834,301,2020-09-23,2,оправдан
835,301,2020-09-23,3,оправдан
836,301,2020-09-23,4,оправдан
837,301,2020-09-23,5,оправдан
838,301,2020-09-23,6,оправдан
839,301,2020-09-23,7,оправдан
840,162,2020-09-23,1,оправдан
841,162,2020-09-23,2,оправдан
842,162,2020-09-23,3,оправдан
843,162,2020-09-23,4,оправдан
844,162,2020-09-23,5,оправдан
845,162,2020-09-23,6,оправдан
846,162,2020-09-23,7,оправдан
847,260,2020-09-24,1,оправдан
848,260,2020-09-24,2,оправдан
849,260,2020-09-24,3,оправдан
850,260,2020-09-24,4,оправдан
851,260,2020-09-24,5,оправдан
852,260,2020-09-24,6,оправдан
853,260,2020-09-24,7,оправдан
854,186,2020-09-24,1,оправдан
855,186,2020-09-24,2,оправдан
856,186,2020-09-24,3,оправдан
857,186,2020-09-24,4,оправдан
858,186,2020-09-24,5,оправдан
859,186,2020-09-24,6,оправдан
860,186,2020-09-24,7,оправдан
861,91,2020-09-24,1,оправдан
862,91,2020-09-24,2,оправдан
863,91,2020-09-24,3,оправдан
864,91,2020-09-24,4,оправдан
865,91,2020-09-24,5,оправдан
866,91,2020-09-24,6,оправдан
867,91,2020-09-24,7,оправдан
868,88,2020-09-24,1,оправдан
869,88,2020-09-24,2,оправдан
870,88,2020-09-24,3,оправдан
871,88,2020-09-24,4,оправдан
872,88,2020-09-24,5,оправдан
873,88,2020-09-24,6,оправдан
874,88,2020-09-24,7,оправдан
875,195,2020-09-24,1,оправдан
876,195,2020-09-24,2,оправдан
877,195,2020-09-24,3,оправдан
878,195,2020-09-24,4,оправдан
879,195,2020-09-24,5,оправдан
880,195,2020-09-24,6,оправдан
881,195,2020-09-24,7,оправдан
882,129,2020-09-24,1,оправдан
883,129,2020-09-24,2,оправдан
884,129,2020-09-24,3,оправдан
885,129,2020-09-24,4,оправдан
886,129,2020-09-24,5,оправдан
887,129,2020-09-24,6,оправдан
888,129,2020-09-24,7,оправдан
889,179,2020-09-24,1,оправдан
890,179,2020-09-24,2,оправдан
891,179,2020-09-24,3,оправдан
892,179,2020-09-24,4,оправдан
893,179,2020-09-24,5,оправдан
894,179,2020-09-24,6,оправдан
895,179,2020-09-24,7,оправдан
896,138,2020-09-25,1,оправдан
897,138,2020-09-25,2,оправдан
898,138,2020-09-25,3,оправдан
899,138,2020-09-25,4,оправдан
900,138,2020-09-25,5,оправдан
901,138,2020-09-25,6,оправдан
902,138,2020-09-25,7,оправдан
903,124,2020-09-25,1,оправдан
904,124,2020-09-25,2,оправдан
905,124,2020-09-25,3,оправдан
906,124,2020-09-25,4,оправдан
907,124,2020-09-25,5,оправдан
908,124,2020-09-25,6,оправдан
909,124,2020-09-25,7,оправдан
910,155,2020-09-25,1,оправдан
911,155,2020-09-25,2,оправдан
912,155,2020-09-25,3,оправдан
913,155,2020-09-25,4,оправдан
914,155,2020-09-25,5,оправдан
915,155,2020-09-25,6,оправдан
916,155,2020-09-25,7,оправдан
917,88,2020-09-25,1,оправдан
918,88,2020-09-25,2,оправдан
919,88,2020-09-25,3,оправдан
920,88,2020-09-25,4,оправдан
921,88,2020-09-25,5,оправдан
922,88,2020-09-25,6,оправдан
923,88,2020-09-25,7,оправдан
924,294,2020-09-25,1,оправдан
925,294,2020-09-25,2,оправдан
926,294,2020-09-25,3,оправдан
927,294,2020-09-25,4,оправдан
928,294,2020-09-25,5,оправдан
929,294,2020-09-25,6,оправдан
930,294,2020-09-25,7,оправдан
931,191,2020-09-25,1,оправдан
932,191,2020-09-25,2,оправдан
933,191,2020-09-25,3,оправдан
934,191,2020-09-25,4,оправдан
935,191,2020-09-25,5,оправдан
936,191,2020-09-25,6,оправдан
937,191,2020-09-25,7,оправдан
938,233,2020-09-25,1,оправдан
939,233,2020-09-25,2,оправдан
940,233,2020-09-25,3,оправдан
941,233,2020-09-25,4,оправдан
942,233,2020-09-25,5,оправдан
943,233,2020-09-25,6,оправдан
944,233,2020-09-25,7,оправдан
945,309,2020-09-25,1,оправдан
946,309,2020-09-25,2,оправдан
947,309,2020-09-25,3,оправдан
948,309,2020-09-25,4,оправдан
949,309,2020-09-25,5,оправдан
950,309,2020-09-25,6,оправдан
951,309,2020-09-25,7,оправдан
952,99,2020-09-25,1,оправдан
953,99,2020-09-25,2,оправдан
954,99,2020-09-25,3,оправдан
955,99,2020-09-25,4,оправдан
956,99,2020-09-25,5,оправдан
957,99,2020-09-25,6,оправдан
958,99,2020-09-25,7,оправдан
959,343,2020-09-25,1,оправдан
960,343,2020-09-25,2,оправдан
961,343,2020-09-25,3,оправдан
962,343,2020-09-25,4,оправдан
963,343,2020-09-25,5,оправдан
964,343,2020-09-25,6,оправдан
965,343,2020-09-25,7,оправдан
966,62,2020-09-28,1,оправдан
967,62,2020-09-28,2,оправдан
968,62,2020-09-28,3,оправдан
969,62,2020-09-28,4,оправдан
970,62,2020-09-28,5,оправдан
971,62,2020-09-28,6,оправдан
972,286,2020-09-28,1,оправдан
973,286,2020-09-28,2,оправдан
974,286,2020-09-28,3,оправдан
975,286,2020-09-28,4,оправдан
976,286,2020-09-28,5,оправдан
977,286,2020-09-28,6,оправдан
978,65,2020-09-28,1,оправдан
979,65,2020-09-28,2,оправдан
980,65,2020-09-28,3,оправдан
981,65,2020-09-28,4,оправдан
982,65,2020-09-28,5,оправдан
983,65,2020-09-28,6,оправдан
984,167,2020-09-28,1,оправдан
985,167,2020-09-28,2,оправдан
986,167,2020-09-28,3,оправдан
987,167,2020-09-28,4,оправдан
988,167,2020-09-28,5,оправдан
989,167,2020-09-28,6,оправдан
990,310,2020-09-28,1,оправдан
991,310,2020-09-28,2,оправдан
992,310,2020-09-28,3,оправдан
993,310,2020-09-28,4,оправдан
994,310,2020-09-28,5,оправдан
995,310,2020-09-28,6,оправдан
996,327,2020-09-28,1,оправдан
997,327,2020-09-28,2,оправдан
998,327,2020-09-28,3,оправдан
999,327,2020-09-28,4,оправдан
1000,327,2020-09-28,5,оправдан
1001,327,2020-09-28,6,оправдан
1002,274,2020-09-28,1,оправдан
1003,274,2020-09-28,2,оправдан
1004,274,2020-09-28,3,оправдан
1005,274,2020-09-28,4,оправдан
1006,274,2020-09-28,5,оправдан
1007,274,2020-09-28,6,оправдан
1008,19,2020-09-28,1,оправдан
1009,19,2020-09-28,2,оправдан
1010,19,2020-09-28,3,оправдан
1011,19,2020-09-28,4,оправдан
1012,19,2020-09-28,5,оправдан
1013,19,2020-09-28,6,оправдан
1014,265,2020-09-28,1,оправдан
1015,265,2020-09-28,2,оправдан
1016,265,2020-09-28,3,оправдан
1017,265,2020-09-28,4,оправдан
1018,265,2020-09-28,5,оправдан
1019,265,2020-09-28,6,оправдан
1020,223,2020-09-29,1,оправдан
1021,223,2020-09-29,2,оправдан
1022,223,2020-09-29,3,оправдан
1023,223,2020-09-29,4,оправдан
1024,223,2020-09-29,5,оправдан
1025,223,2020-09-29,6,оправдан
1026,65,2020-09-29,1,оправдан
1027,65,2020-09-29,2,оправдан
1028,65,2020-09-29,3,оправдан
1029,65,2020-09-29,4,оправдан
1030,65,2020-09-29,5,оправдан
1031,65,2020-09-29,6,оправдан
1032,228,2020-09-29,1,оправдан
1033,228,2020-09-29,2,оправдан
1034,228,2020-09-29,3,оправдан
1035,228,2020-09-29,4,оправдан
1036,228,2020-09-29,5,оправдан
1037,228,2020-09-29,6,оправдан
1038,283,2020-09-29,1,оправдан
1039,283,2020-09-29,2,оправдан
1040,283,2020-09-29,3,оправдан
1041,283,2020-09-29,4,оправдан
1042,283,2020-09-29,5,оправдан
1043,283,2020-09-29,6,оправдан
1044,52,2020-09-29,1,оправдан
1045,52,2020-09-29,2,оправдан
1046,52,2020-09-29,3,оправдан
1047,52,2020-09-29,4,оправдан
1048,52,2020-09-29,5,оправдан
1049,52,2020-09-29,6,оправдан
1050,86,2020-09-29,1,оправдан
1051,86,2020-09-29,2,оправдан
1052,86,2020-09-29,3,оправдан
1053,86,2020-09-29,4,оправдан
1054,86,2020-09-29,5,оправдан
1055,86,2020-09-29,6,оправдан
1056,288,2020-09-29,1,оправдан
1057,288,2020-09-29,2,оправдан
1058,288,2020-09-29,3,оправдан
1059,288,2020-09-29,4,оправдан
1060,288,2020-09-29,5,оправдан
1061,288,2020-09-29,6,оправдан
1062,304,2020-09-29,1,оправдан
1063,304,2020-09-29,2,оправдан
1064,304,2020-09-29,3,оправдан
1065,304,2020-09-29,4,оправдан
1066,304,2020-09-29,5,оправдан
1067,304,2020-09-29,6,оправдан
1068,265,2020-09-30,1,оправдан
1069,265,2020-09-30,2,оправдан
1070,265,2020-09-30,3,оправдан
1071,265,2020-09-30,4,оправдан
1072,265,2020-09-30,5,оправдан
1073,265,2020-09-30,6,оправдан
1074,59,2020-09-30,1,оправдан
1075,59,2020-09-30,2,оправдан
1076,59,2020-09-30,3,оправдан
1077,59,2020-09-30,4,оправдан
1078,59,2020-09-30,5,оправдан
1079,59,2020-09-30,6,оправдан
1080,236,2020-09-30,1,оправдан
1081,236,2020-09-30,2,оправдан
1082,236,2020-09-30,3,оправдан
1083,236,2020-09-30,4,оправдан
1084,236,2020-09-30,5,оправдан
1085,236,2020-09-30,6,оправдан
1086,49,2020-09-30,1,оправдан
1087,49,2020-09-30,2,оправдан
1088,49,2020-09-30,3,оправдан
1089,49,2020-09-30,4,оправдан
1090,49,2020-09-30,5,оправдан
1091,49,2020-09-30,6,оправдан
1092,61,2020-09-30,1,оправдан
1093,61,2020-09-30,2,оправдан
1094,61,2020-09-30,3,оправдан
1095,61,2020-09-30,4,оправдан
1096,61,2020-09-30,5,оправдан
1097,61,2020-09-30,6,оправдан
1098,116,2020-10-01,1,оправдан
1099,116,2020-10-01,2,оправдан
1100,116,2020-10-01,3,оправдан
1101,116,2020-10-01,4,оправдан
1102,116,2020-10-01,5,оправдан
1103,116,2020-10-01,6,оправдан
1104,280,2020-10-01,1,оправдан
1105,280,2020-10-01,2,оправдан
1106,280,2020-10-01,3,оправдан
1107,280,2020-10-01,4,оправдан
1108,280,2020-10-01,5,оправдан
1109,280,2020-10-01,6,оправдан
1110,11,2020-10-01,1,оправдан
1111,11,2020-10-01,2,оправдан
1112,11,2020-10-01,3,оправдан
1113,11,2020-10-01,4,оправдан
1114,11,2020-10-01,5,оправдан
1115,11,2020-10-01,6,оправдан
1116,132,2020-10-01,1,оправдан
1117,132,2020-10-01,2,оправдан
1118,132,2020-10-01,3,оправдан
1119,132,2020-10-01,4,оправдан
1120,132,2020-10-01,5,оправдан
1121,132,2020-10-01,6,оправдан
1122,183,2020-10-01,1,оправдан
1123,183,2020-10-01,2,оправдан
1124,183,2020-10-01,3,оправдан
1125,183,2020-10-01,4,оправдан
1126,183,2020-10-01,5,оправдан
1127,183,2020-10-01,6,оправдан
1128,1,2020-10-01,1,оправдан
1129,1,2020-10-01,2,оправдан
1130,1,2020-10-01,3,оправдан
1131,1,2020-10-01,4,оправдан
1132,1,2020-10-01,5,оправдан
1133,1,2020-10-01,6,оправдан
1134,16,2020-10-01,1,оправдан
1135,16,2020-10-01,2,оправдан
1136,16,2020-10-01,3,оправдан
1137,16,2020-10-01,4,оправдан
1138,16,2020-10-01,5,оправдан
1139,16,2020-10-01,6,оправдан
1140,98,2020-10-01,1,оправдан
1141,98,2020-10-01,2,оправдан
1142,98,2020-10-01,3,оправдан
1143,98,2020-10-01,4,оправдан
1144,98,2020-10-01,5,оправдан
1145,98,2020-10-01,6,оправдан
1146,305,2020-10-01,1,оправдан
1147,305,2020-10-01,2,оправдан
1148,305,2020-10-01,3,оправдан
1149,305,2020-10-01,4,оправдан
1150,305,2020-10-01,5,оправдан
1151,305,2020-10-01,6,оправдан
1152,220,2020-10-02,1,оправдан
1153,220,2020-10-02,2,оправдан
1154,220,2020-10-02,3,оправдан
1155,220,2020-10-02,4,оправдан
1156,220,2020-10-02,5,оправдан
1157,220,2020-10-02,6,оправдан
1158,220,2020-10-02,7,оправдан
1159,191,2020-10-02,1,оправдан
